Stimuli,Condition,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,session,participant,date,exp_name,frameRate,
13_1_2.png,dog,None,0,52,52,52,,['right'],0,[0.00011992454528808594],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_1.png,gecko,right,0,53,53,53,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_2.png,gecko,None,0,54,54,54,,['right'],0,[7.200241088867188e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_3.png,gecko,None,0,55,55,55,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_4.png,gecko,None,0,56,56,56,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_5.png,gecko,None,0,57,57,57,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_6.png,gecko,None,0,58,58,58,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_1.png,rabbit,right,0,59,59,59,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_2.png,rabbit,None,0,60,60,60,,['right'],0,[0.00011205673217773438],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_3.png,rabbit,None,0,61,61,61,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_4.png,rabbit,None,0,62,62,62,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_1.png,mouse,right,0,63,63,63,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_2.png,mouse,None,0,64,64,64,,['right'],0,[0.0001380443572998047],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_3.png,mouse,None,0,65,65,65,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_4.png,mouse,None,0,66,66,66,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_5.png,mouse,None,0,67,67,67,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_6.png,mouse,None,0,68,68,68,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
29_1_1.png,whale,right,0,69,69,69,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
29_1_2.png,whale,None,0,70,70,70,,['right'],0,[0.000141143798828125],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
29_1_3.png,whale,None,0,71,71,71,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
35_1_1.png,hammer,right,0,72,72,72,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
35_1_2.png,hammer,None,0,73,73,73,,['right'],0,[0.0001780986785888672],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
35_1_3.png,hammer,None,0,74,74,74,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
35_1_4.png,hammer,None,0,75,75,75,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
35_1_5.png,hammer,None,0,76,76,76,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
35_1_6.png,hammer,None,0,77,77,77,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
15_1_1.png,horse,right,0,78,78,78,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
15_1_2.png,horse,None,0,79,79,79,,['right'],0,[0.00015592575073242188],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
4_1_1.png,ants,right,0,80,80,80,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
4_1_2.png,ants,None,0,81,81,81,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
40_1_1.png,chair,right,0,82,82,82,,['right'],0,[9.202957153320312e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
40_1_2.png,chair,None,0,83,83,83,,['right'],0,[8.296966552734375e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
40_1_3.png,chair,None,0,84,84,84,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
40_1_4.png,chair,None,0,85,85,85,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
39_1_3.png,umbrella,right,0,86,86,86,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
39_1_4.png,umbrella,None,0,87,87,87,,['right'],0,[8.0108642578125e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
39_1_5.png,umbrella,None,0,88,88,88,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
39_1_6.png,umbrella,None,0,89,89,89,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
39_1_7.png,umbrella,None,0,90,90,90,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
39_1_8.png,umbrella,None,0,91,91,91,,['right'],0,[8.487701416015625e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
7_1_4.png,bee,right,0,92,92,92,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
7_1_9.png,bee,None,0,93,93,93,,['right'],0,[0.00010395050048828125],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_5.png,dolphin,right,0,94,94,94,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_3.png,dolphin,None,0,95,95,95,,['right'],0,[0.00016498565673828125],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_1.png,dolphin,None,0,96,96,96,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
11_1_4.png,chicken,right,0,97,97,97,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
11_1_11.png,chicken,None,0,98,98,98,,['right'],0,[0.0002651214599609375],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
11_1_12.png,chicken,None,0,99,99,99,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
11_1_7.png,chicken,None,0,100,100,100,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
36_1_13.png,key,right,0,101,101,101,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
36_1_9.png,key,None,0,102,102,102,,['right'],0,[0.0001251697540283203],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
4_1_3.png,ants,right,0,103,103,103,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
4_1_4.png,ants,None,0,104,104,104,,['right'],0,[0.0001399517059326172],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
4_1_5.png,ants,None,0,105,105,105,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_7.png,mouse,right,0,106,106,106,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_8.png,mouse,None,0,107,107,107,,['right'],0,[0.0001380443572998047],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_9.png,mouse,None,0,108,108,108,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_10.png,mouse,None,0,109,109,109,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
3_1_4.png,cockroach,right,0,110,110,110,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
3_1_1.png,cockroach,None,0,111,111,111,,['right'],0,[0.00010609626770019531],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
3_1_6.png,cockroach,None,0,112,112,112,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
3_1_11.png,cockroach,None,0,113,113,113,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_7.png,gecko,right,0,114,114,114,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_8.png,gecko,None,0,115,115,115,,['right'],0,[0.00013113021850585938],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_9.png,gecko,None,0,116,116,116,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
5_1_3.png,spider,right,0,117,117,117,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
5_1_4.png,spider,None,0,118,118,118,,['right'],0,[0.0003428459167480469],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
5_1_5.png,spider,None,0,119,119,119,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
32_1_1.png,car,right,0,120,120,120,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
32_1_2.png,car,None,0,121,121,121,,['right'],0,[0.0001709461212158203],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
24_1_4.png,peacock,right,0,122,122,122,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
24_1_2.png,peacock,None,0,123,123,123,,['right'],0,[0.00011110305786132812],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
20_1_7.png,beatle,right,0,124,124,124,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
20_1_13.png,beatle,None,0,125,125,125,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
20_1_9.png,beatle,None,0,126,126,126,,['right'],0,[0.00013113021850585938],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
33_1_5.png,bicycle,right,0,127,127,127,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
33_1_6.png,bicycle,None,0,128,128,128,,['right'],0,[9.298324584960938e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
33_1_7.png,bicycle,None,0,129,129,129,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
33_1_8.png,bicycle,None,0,130,130,130,,['right'],0,[0.00013303756713867188],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
33_1_9.png,bicycle,None,0,131,131,131,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
33_1_10.png,bicycle,None,0,132,132,132,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
13_1_7.png,dog,right,0,133,133,133,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
13_1_8.png,dog,None,0,134,134,134,,['right'],0,[0.00012993812561035156],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
13_1_9.png,dog,None,0,135,135,135,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
31_1_4.png,airplane,right,0,136,136,136,,['right'],0,[0.00010395050048828125],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
31_1_5.png,airplane,None,0,137,137,137,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
31_1_6.png,airplane,None,0,138,138,138,,['right'],0,[0.00012993812561035156],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
31_1_7.png,airplane,None,0,139,139,139,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
17_1_3.png,fish,right,0,140,140,140,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
17_1_4.png,fish,None,0,141,141,141,,['right'],0,[0.000102996826171875],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
17_1_5.png,fish,None,0,142,142,142,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
19_1_3.png,turtle,right,0,143,143,143,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
19_1_4.png,turtle,None,0,144,144,144,,['right'],0,[9.608268737792969e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
19_1_5.png,turtle,None,0,145,145,145,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
19_1_6.png,turtle,None,0,146,146,146,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
19_1_7.png,turtle,None,0,147,147,147,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
19_1_8.png,turtle,None,0,148,148,148,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
34_1_3.png,scissor,right,0,149,149,149,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
34_1_4.png,scissor,None,0,150,150,150,,['right'],0,[8.082389831542969e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
34_1_5.png,scissor,None,0,151,151,151,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
34_1_6.png,scissor,None,0,152,152,152,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
34_1_7.png,scissor,None,0,153,153,153,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
34_1_8.png,scissor,None,0,154,154,154,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_6.png,dolphin,right,0,155,155,155,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_7.png,dolphin,None,0,156,156,156,,['right'],0,[0.00011396408081054688],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_4.png,dolphin,None,0,157,157,157,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_14.png,dolphin,None,0,158,158,158,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_5.png,rabbit,right,0,159,159,159,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_6.png,rabbit,None,0,160,160,160,,['right'],0,[7.581710815429688e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_7.png,rabbit,None,0,161,161,161,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_8.png,rabbit,None,0,162,162,162,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_9.png,rabbit,None,0,163,163,163,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_10.png,rabbit,None,0,164,164,164,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
29_1_4.png,whale,right,0,165,165,165,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
29_1_5.png,whale,None,0,166,166,166,,['right'],0,[0.00013184547424316406],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
3_1_14.png,cockroach,right,0,167,167,167,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
3_1_12.png,cockroach,None,0,168,168,168,,['right'],0,[0.00017309188842773438],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
11_1_8.png,chicken,right,0,169,169,169,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
11_1_9.png,chicken,None,0,170,170,170,,['right'],0,[0.00011491775512695312],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
11_1_10.png,chicken,None,0,171,171,171,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
11_1_5.png,chicken,None,0,172,172,172,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
11_1_6.png,chicken,None,0,173,173,173,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
11_1_13.png,chicken,None,0,174,174,174,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
35_1_7.png,hammer,right,0,175,175,175,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
35_1_8.png,hammer,None,0,176,176,176,,['right'],0,[0.00010085105895996094],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
35_1_9.png,hammer,None,0,177,177,177,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
15_1_3.png,horse,right,0,178,178,178,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
15_1_4.png,horse,None,0,179,179,179,,['right'],0,[0.00010895729064941406],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
15_1_5.png,horse,None,0,180,180,180,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
36_1_8.png,key,right,0,181,181,181,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
36_1_6.png,key,None,0,182,182,182,,['right'],0,[0.00017690658569335938],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
36_1_1.png,key,None,0,183,183,183,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
36_1_10.png,key,None,0,184,184,184,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
4_1_6.png,ants,right,0,185,185,185,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
4_1_7.png,ants,None,0,186,186,186,,['right'],0,[0.00017213821411132812],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
4_1_8.png,ants,None,0,187,187,187,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
4_1_9.png,ants,None,0,188,188,188,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
4_1_10.png,ants,None,0,189,189,189,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
4_1_11.png,ants,None,0,190,190,190,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
7_1_13.png,bee,right,0,191,191,191,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
7_1_7.png,bee,None,0,192,192,192,,['right'],0,[8.797645568847656e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
7_1_10.png,bee,None,0,193,193,193,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
7_1_1.png,bee,None,0,194,194,194,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
7_1_14.png,bee,None,0,195,195,195,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
7_1_11.png,bee,None,0,196,196,196,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
40_1_11.png,chair,right,0,197,197,197,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
40_1_12.png,chair,None,0,198,198,198,,['right'],0,[9.703636169433594e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
40_1_13.png,chair,None,0,199,199,199,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
39_1_1.png,umbrella,right,0,200,200,200,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
39_1_2.png,umbrella,None,0,201,201,201,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_11.png,mouse,right,0,202,202,202,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_12.png,mouse,None,0,203,203,203,,['right'],0,[0.00014781951904296875],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
12_1_13.png,mouse,None,0,204,204,204,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_11.png,rabbit,right,0,205,205,205,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_12.png,rabbit,None,0,206,206,206,,['right'],0,[0.0001671314239501953],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
27_1_13.png,rabbit,None,0,207,207,207,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_10.png,gecko,right,0,208,208,208,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_11.png,gecko,None,0,209,209,209,,['right'],0,[0.00012803077697753906],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_12.png,gecko,None,0,210,210,210,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
18_1_13.png,gecko,None,0,211,211,211,,['right'],0,[0.00015997886657714844],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
13_1_3.png,dog,right,0,212,212,212,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
13_1_4.png,dog,None,0,213,213,213,,['right'],0,[0.0002968311309814453],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
13_1_5.png,dog,None,0,214,214,214,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
13_1_6.png,dog,None,0,215,215,215,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_11.png,dolphin,right,0,216,216,216,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_12.png,dolphin,None,0,217,217,217,,['right'],0,[7.915496826171875e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_13.png,dolphin,None,0,218,218,218,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_9.png,dolphin,None,0,219,219,219,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_15.png,dolphin,None,0,220,220,220,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
30_1_2.png,dolphin,None,0,221,221,221,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
32_1_3.png,car,right,0,222,222,222,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
32_1_4.png,car,None,0,223,223,223,,['right'],0,[0.0001380443572998047],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
32_1_5.png,car,None,0,224,224,224,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
32_1_6.png,car,None,0,225,225,225,,['right'],0,[0.0001990795135498047],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
32_1_7.png,car,None,0,226,226,226,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
32_1_8.png,car,None,0,227,227,227,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
5_1_6.png,spider,right,0,228,228,228,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
5_1_7.png,spider,None,0,229,229,229,,['right'],0,[0.0001499652862548828],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
5_1_8.png,spider,None,0,230,230,230,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
5_1_9.png,spider,None,0,231,231,231,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
5_1_10.png,spider,None,0,232,232,232,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
5_1_11.png,spider,None,0,233,233,233,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
33_1_11.png,bicycle,right,0,234,234,234,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
33_1_12.png,bicycle,None,0,235,235,235,,['right'],0,[0.00013709068298339844],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
33_1_13.png,bicycle,None,0,236,236,236,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
20_1_10.png,beatle,right,0,237,237,237,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
20_1_4.png,beatle,None,0,238,238,238,,['right'],0,[0.0001239776611328125],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
24_1_5.png,peacock,right,0,239,239,239,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
24_1_8.png,peacock,None,0,240,240,240,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
24_1_1.png,peacock,None,0,241,241,241,,['right'],0,[0.0001220703125],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
24_1_11.png,peacock,None,0,242,242,242,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
17_1_6.png,fish,right,0,243,243,243,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
17_1_7.png,fish,None,0,244,244,244,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
17_1_8.png,fish,None,0,245,245,245,,['right'],0,[0.0001068115234375],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
17_1_9.png,fish,None,0,246,246,246,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
31_1_8.png,airplane,right,0,247,247,247,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
31_1_9.png,airplane,None,0,248,248,248,,['right'],0,[8.58306884765625e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
28_1_10.png,giraffe,right,0,249,249,249,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
28_1_11.png,giraffe,None,0,250,250,250,,['right'],0,[7.486343383789062e-05],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
1_1_1.png,snake,right,0,251,251,251,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
1_1_2.png,snake,None,0,252,252,252,,['right'],0,[0.00017499923706054688],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
1_1_3.png,snake,None,0,253,253,253,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
1_1_4.png,snake,None,0,254,254,254,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
26_1_1.png,sheep,right,0,255,255,255,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
26_1_2.png,sheep,None,0,256,256,256,,['right'],0,[0.00011086463928222656],001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
26_1_3.png,sheep,None,0,257,257,257,,None,0,,001,S004,2022_May_26_1418,DecoderConst_fMRI,59.941234980049614,
